"","age","ed","employ","address","income","debtinc","creddebt","othdebt","default","preddef1","preddef2","preddef3"
"691",24,"High school degree",0,5,16,7.3,0.024528,1.143472,"No",0.368444933292986,0.37735777033033,0.172229007335537
"692",47,"Did not complete high school",31,8,253,7.2,9.308376,8.907624,"No",0.0477718241275046,0.0210343150221528,0.170360679895587
"693",53,"Did not complete high school",0,26,27,28.9,2.754459,5.048541,"Yes",0.773074676236898,0.815202579578339,0.78125885330834
"694",22,"Some college",0,2,20,4.7,0.21902,0.72098,"No",0.398143401034563,0.335897933053606,0.128743325737245
"695",48,"High school degree",6,1,66,12.1,2.31594,5.67006,"No",0.516782261820746,0.654408468767263,0.281274284360395
"696",36,"High school degree",6,15,27,4.6,0.262062,0.979938,"Yes",0.0517030788226776,0.0533856565303506,0.127274196819662
"697",29,"High school degree",6,4,21,11.5,0.369495,2.045505,"No",0.206713344623475,0.265625944799879,0.265588815912145
"698",33,"Did not complete high school",15,3,32,7.6,0.491264,1.940736,"No",0.0236269916572269,0.00790774150567347,0.17793130940947
"699",45,"Did not complete high school",19,22,77,8.4,2.302608,4.165392,"No",0.00589932050396104,0.00373452763671496,0.193858196359287
"700",37,"Did not complete high school",12,14,44,14.7,2.994684,3.473316,"No",0.138690005437729,0.0945875149443613,0.355271939089127
"701",36,"Did not complete high school",16,13,32,10.9,0.544128,2.943872,NA,0.0114875527971704,0.00322806168135361,0.250473225436072
"702",50,"Did not complete high school",6,27,21,12.9,1.316574,1.392426,NA,0.0726114464992575,0.0327308980645512,0.303041555782365
"703",40,"Did not complete high school",9,9,33,17,4.8807,0.729299999999999,NA,0.643710459522148,0.834215121162002,0.427214320753891
"704",31,"Did not complete high school",5,7,23,2,0.046,0.414,NA,0.0854981599102597,0.066489348302383,0.0938521299241721
"705",29,"Did not complete high school",4,0,24,7.8,0.866736,1.005264,NA,0.359774799130073,0.329222861800376,0.181814378077261
"706",25,"High school degree",1,3,14,9.9,0.232848,1.153152,NA,0.432872516685826,0.457541744134291,0.226582990088464
"707",34,"Did not complete high school",4,3,28,9.4,1.058064,1.573936,NA,0.361416584842561,0.397209190265332,0.215258347740376
"708",50,"Did not complete high school",30,8,150,32.5,13.5525,35.1975,NA,0.871607740258965,0.979314775117766,0.851553661145915
"709",27,"Did not complete high school",5,5,26,1.2,0.130416,0.181584,NA,0.0971204931858335,0.0335203915682403,0.0852723816350024
"710",31,"College degree",7,12,97,6,1.82748,3.99252,NA,0.131534690645045,0.0577719378349568,0.149184219573304
"711",45,"Did not complete high school",8,25,27,2.6,0.415584,0.286416,NA,0.0134482517259301,0.00978087013229768,0.100786887619104
"712",35,"Did not complete high school",10,8,28,1.3,0.109928,0.254072,NA,0.024380800462821,0.00872571524452195,0.086304627715115
"713",47,"High school degree",27,7,107,6.1,1.638277,4.888723,NA,0.00160539769677082,0.00102707097646893,0.150862537804978
"714",50,"Some college",25,7,94,5.3,1.733736,3.248264,NA,0.00256431471801675,0.0035503681647804,0.137863960208698
"715",37,"High school degree",15,11,108,11.8,5.250528,7.493472,NA,0.21863316088029,0.23771179660245,0.273361375766833
"716",46,"Did not complete high school",7,6,41,23.4,0.585234,9.008766,NA,0.359864977139988,0.298130458316168,0.633932218335982
"717",26,"College degree",1,5,92,13,6.50624,5.45376,NA,0.968799902806716,0.973735005586949,0.30582859021282
"718",33,"Did not complete high school",16,12,46,8.1,2.399544,1.326456,NA,0.0277146525837911,0.0136594609181145,0.187762054224547
"719",43,"Did not complete high school",8,0,32,19,1.23424,4.84576,NA,0.413972039309728,0.459898137933024,0.49250265225025
"720",49,"High school degree",14,26,63,15.8,0.935676,9.018324,NA,0.0125046673259034,0.0143640118188468,0.389083502643099
"721",44,"Did not complete high school",2,15,22,9.6,1.091904,1.020096,NA,0.264652175283733,0.19080915349792,0.21973827701109
"722",32,"Did not complete high school",12,10,33,11.2,0.79464,2.90136,NA,0.0443285369286026,0.0819662082677841,0.257958800003834
"723",38,"Did not complete high school",5,4,20,1.5,0.0915,0.2085,NA,0.104873514080156,0.13403758609128,0.0884031218767908
"724",52,"Did not complete high school",33,23,139,5.6,2.288496,5.495504,NA,0.00014195589004454,4.30533207810918e-05,0.142624515618002
"725",35,"Did not complete high school",10,3,24,21.3,1.083744,4.028256,NA,0.276933770119825,0.523176943935466,0.567762416513288
"726",33,"College degree",4,12,22,5.5,0.56628,0.64372,NA,0.127142760861158,0.157315371502326,0.141022623460993
"727",35,"Did not complete high school",11,12,77,4.7,1.100176,2.518824,NA,0.0326302918070483,0.0181994906593028,0.128743325737245
"728",34,"High school degree",9,3,40,1.6,0.37376,0.26624,NA,0.0540236499277268,0.0765587386277039,0.0894695595917783
"729",39,"Did not complete high school",19,16,53,3.7,0.190217,1.770783,NA,0.00189852521524438,0.00112026795820438,0.114687159414884
"730",31,"Did not complete high school",8,4,27,5.4,0.673596,0.784404,NA,0.10027032434908,0.0383557315083574,0.139435797002348
"731",37,"Did not complete high school",5,11,27,9.4,0.41877,2.11923,NA,0.138465093636883,0.14302069045465,0.215258347740376
"732",44,"Did not complete high school",19,9,40,10.9,0.34444,4.01556,NA,0.0068804278065953,0.00338017627798689,0.250473225436072
"733",30,"Did not complete high school",1,1,27,12.3,1.275264,2.045736,NA,0.668518576758208,0.698840795507246,0.286626307353922
"734",37,"Did not complete high school",18,9,58,10.3,2.86752,3.10648,NA,0.0343296919479264,0.0245419487698714,0.235941536859481
"735",35,"Did not complete high school",11,9,40,2.9,0.57188,0.58812,NA,0.0264113320955352,0.017635706187234,0.104422211934525
"736",43,"Did not complete high school",4,11,26,7.1,0.751322,1.094678,NA,0.168266827996484,0.0983244492682613,0.168508494102977
"737",26,"Did not complete high school",0,5,17,5,0.14195,0.70805,NA,0.337462129665869,0.247031922391965,0.133237610593936
"738",35,"Did not complete high school",13,4,42,17.6,0.768768,6.623232,NA,0.0931446621664986,0.0797409267786159,0.446640081169066
"739",24,"Did not complete high school",4,0,19,11,1.18503,0.90497,NA,0.472152160034313,0.431557704890168,0.25295226288355
"740",24,"Did not complete high school",4,1,23,4.9,0.242305,0.884695,NA,0.219024850717047,0.0860479596051871,0.131724949891918
"741",26,"Some college",3,1,40,10.8,1.89648,2.42352,NA,0.608223780647997,0.559305739654633,0.248010417755233
"742",34,"Did not complete high school",10,12,48,5.1,0.264384,2.183616,NA,0.0268481737218662,0.0509232149688491,0.134764945811939
"743",44,"College degree",18,23,78,1,0.56472,0.21528,NA,0.00133881836177851,0.00100716595517631,0.0832414181511441
"744",46,"Did not complete high school",9,6,72,5,0.828,2.772,NA,0.0726857580811996,0.0798246006414922,0.133237610593936
"745",40,"Did not complete high school",17,5,55,11.4,2.12553,4.14447,NA,0.0432188671971566,0.0209983262721194,0.263029539285341
"746",37,"College degree",2,1,29,15.4,2.782318,1.683682,NA,0.831466994067896,0.912916908629694,0.376644986754052
"747",35,"Some college",5,13,30,10.6,1.5264,1.6536,NA,0.222700416952237,0.186369972585151,0.243133697635996
"748",46,"High school degree",18,18,55,4.4,0.41866,2.00134,NA,0.00249246767214041,0.00230566397856322,0.124378885097109
"749",40,"Some college",5,18,28,10,1.2628,1.5372,NA,0.134676466412711,0.18692763469663,0.228897785847298
"750",48,"High school degree",21,14,86,1.2,0.145512,0.886488,NA,0.0010756380342207,0.000916377618718263,0.0852723816350024
"751",53,"Did not complete high school",33,25,324,7,7.05348,15.62652,NA,0.00209011739568821,0.000515441417643427,0.166672400022865
"752",45,"Some college",9,0,84,13.1,1.276464,9.727536,NA,0.252231578813068,0.493796921638054,0.308629906178795
"753",32,"Some college",6,12,22,6.7,0.384714,1.089286,NA,0.0824303599805068,0.0610970298490689,0.161260140498931
"754",43,"Did not complete high school",15,21,62,9.4,0.693532,5.134468,NA,0.00732511282226223,0.00534853436362729,0.215258347740376
"755",29,"High school degree",3,9,32,9,1.07136,1.80864,NA,0.301159194696143,0.353954144869774,0.206498469635316
"756",47,"High school degree",7,24,49,0.9,0.253575,0.187425,NA,0.0145657836766771,0.0111811485762321,0.0822425118007411
"757",21,"High school degree",1,0,17,10.5,0.555135,1.229865,NA,0.55261089536641,0.555720460750043,0.240719879471011
"758",30,"Did not complete high school",0,2,20,5.4,0.62208,0.45792,NA,0.469919444131368,0.506007023568465,0.139435797002348
"759",25,"Some college",3,2,54,7.4,1.162836,2.833164,NA,0.410505394754055,0.469360105682629,0.1741135244113
"760",27,"Did not complete high school",6,2,52,13.8,1.90164,5.27436,NA,0.47466392516548,0.401353327897845,0.328627227393458
"761",36,"Did not complete high school",4,17,25,4,0.144,0.856,NA,0.0625583701544497,0.0541103123023765,0.118757642677076
"762",35,"Did not complete high school",12,3,30,15.4,1.89882,2.72118,NA,0.182626310926696,0.0808330845733412,0.376644986754052
"763",33,"Did not complete high school",11,6,35,15.9,0.506415,5.058585,NA,0.0950475595041196,0.0618106811509883,0.392216536734221
"764",21,"Some college",0,1,41,19.5,2.36652,5.62848,NA,0.900688456056387,0.877788274695845,0.508953268502707
"765",44,"Did not complete high school",18,0,61,10.8,2.806488,3.781512,NA,0.0693678624690985,0.0354529675348618,0.248010417755233
"766",37,"Did not complete high school",19,7,38,13.5,2.59065,2.53935,NA,0.0358082501342772,0.0193286869079159,0.319975239349056
"767",27,"Did not complete high school",5,7,26,6.8,0.54808,1.21992,NA,0.159961564323207,0.0554642658667727,0.163048277810623
"768",37,"High school degree",11,11,47,9.6,1.597248,2.914752,NA,0.0697350367842396,0.0513822486670596,0.21973827701109
"769",48,"High school degree",9,22,44,5.9,2.133912,0.462088,NA,0.0466037460388233,0.0538613410108856,0.147521328601
"770",30,"Did not complete high school",4,2,21,3.5,0.228585,0.506415,NA,0.184818221319151,0.190193472488181,0.112041425041299
"771",22,"College degree",0,1,25,12.2,1.49145,1.55855,NA,0.742525782238642,0.621182991311205,0.283942686237709
"772",39,"High school degree",18,18,47,7.6,1.564536,2.007464,NA,0.00634988468386346,0.00585184865054411,0.17793130940947
"773",26,"Did not complete high school",5,6,18,15.5,0.57474,2.21526,NA,0.3112947494435,0.195343826519157,0.379740119687955
"774",29,"High school degree",9,8,30,21.7,3.6456,2.8644,NA,0.5938474589932,0.474934080027651,0.580633493942323
"775",47,"Did not complete high school",29,20,169,2.2,0.349492,3.368508,NA,0.000116573069192773,3.86872421560466e-05,0.0961148365238271
"776",33,"High school degree",5,2,37,8.4,1.028748,2.079252,NA,0.302454221214931,0.367428742600885,0.193858196359287
"777",23,"High school degree",2,2,48,7.5,0.5112,3.0888,NA,0.381346240289106,0.430253211685295,0.176014277117858
"778",25,"High school degree",5,5,35,16.5,1.969275,3.805725,NA,0.543515861214242,0.439979050113993,0.411193343631029
"779",34,"Did not complete high school",4,6,23,5.6,0.616952,0.671048,NA,0.197637349122878,0.182275857174583,0.142624515618002
"780",56,"Did not complete high school",19,26,66,3.3,0.847242,1.330758,NA,0.00118590208028199,0.000823024620106162,0.109449179895879
"781",32,"Did not complete high school",7,10,23,9.8,0.861028,1.392972,NA,0.125282666387958,0.0896880910793482,0.224284794561537
"782",27,"Some college",0,4,50,14.7,1.0437,6.3063,NA,0.685574080111176,0.668873133198848,0.355271939089127
"783",41,"High school degree",6,7,36,13.9,1.486188,3.517812,NA,0.323685640116278,0.43709583273108,0.33153763574231
"784",30,"Did not complete high school",8,11,27,20.3,3.743523,1.737477,NA,0.57720053295279,0.442237033885496,0.535219220583298
"785",38,"College degree",13,2,126,13.7,7.612542,9.649458,NA,0.812127269486768,0.726539746725243,0.325729918501149
"786",31,"Did not complete high school",6,1,45,7.3,0.58473,2.70027,NA,0.206114805041342,0.206831180596397,0.172229007335537
"787",37,"Some college",16,8,75,0.1,0.02205,0.05295,NA,0.00496117780099533,0.00487685642182965,0.0746366702653457
"788",30,"High school degree",2,2,26,3.8,0.248976,0.739024,NA,0.276742413405469,0.389665616713584,0.116030312744454
"789",44,"High school degree",8,18,43,5,0.5547,1.5953,NA,0.0312164736388365,0.0262345783826863,0.133237610593936
"790",25,"High school degree",5,3,42,15.5,3.36567,3.14433,NA,0.740556147038671,0.659006379004975,0.379740119687955
"791",33,"High school degree",10,2,54,3,0.11988,1.50012,NA,0.0453884086493917,0.0345765938037025,0.105659495410671
"792",25,"Did not complete high school",3,5,31,8.1,0.881361,1.629639,NA,0.330680024929408,0.245509955760754,0.187762054224547
"793",45,"Did not complete high school",14,26,46,5.1,1.262148,1.083852,NA,0.00590252874464266,0.00158330778171002,0.134764945811939
"794",23,"Did not complete high school",6,2,15,12.7,1.37541,0.52959,NA,0.377528153414041,0.234305226183715,0.297510850128549
"795",43,"Did not complete high school",24,22,254,7.7,7.001764,12.556236,NA,0.0239120469401281,0.00690173531162631,0.179864663152346
"796",38,"High school degree",12,14,40,5.1,0.8976,1.1424,NA,0.0203284142102731,0.0238350974967591,0.134764945811939
"797",24,"Did not complete high school",1,4,16,7.2,0.877824,0.274176,NA,0.44518716489421,0.212526154397922,0.170360679895587
"798",29,"High school degree",2,4,16,10.5,0.43344,1.24656,NA,0.395061442243067,0.443300763668651,0.240719879471011
"799",40,"Did not complete high school",23,16,81,10.9,0.997677,7.831323,NA,0.00215678544962361,0.00110162115795492,0.250473225436072
"800",47,"Did not complete high school",3,1,21,15.4,0.067914,3.166086,NA,0.449699066931754,0.475153913216383,0.376644986754052
"801",24,"Did not complete high school",1,5,16,9.2,0.185472,1.286528,NA,0.372486404378013,0.25505116972065,0.210845072506912
"802",35,"High school degree",0,6,35,12.4,2.38266,1.95734,NA,0.76516809902048,0.82969166847384,0.289325043862157
"803",38,"Did not complete high school",1,9,42,9.1,0.890526,2.931474,NA,0.389033008777821,0.442995405592833,0.208663437695647
"804",48,"Did not complete high school",10,0,70,28.2,10.67934,9.06066,NA,0.995464673902263,0.997603610360434,0.765106985814751
"805",35,"High school degree",12,12,64,15,1.4496,8.1504,NA,0.0742908287509285,0.0923421824635784,0.364366949296657
"806",27,"Did not complete high school",11,1,21,11.4,0.914508,1.479492,NA,0.118090242210175,0.217312039659988,0.263029539285341
"807",47,"Some college",16,7,266,2,2.19184,3.12816,NA,0.0216915796518112,0.0086428973332528,0.0938521299241721
"808",31,"Did not complete high school",3,5,16,32.3,3.064624,2.103376,NA,0.935952881493168,0.920684919946367,0.848195232153109
"809",30,"Did not complete high school",12,4,40,7,1.2488,1.5512,NA,0.0633402309763558,0.0475027706686358,0.166672400022865
"810",29,"High school degree",10,3,61,6.2,0.798002,2.983998,NA,0.0789806962338602,0.0893420986547763,0.15255635158718
"811",26,"College degree",1,6,64,23.3,7.75424,7.15776,NA,0.993163632864469,0.989106556840621,0.630872534500338
"812",38,"Did not complete high school",21,17,65,16.8,2.53344,8.38656,NA,0.0129674024672913,0.00691941785026172,0.420785610041537
"813",45,"Did not complete high school",7,17,29,6.1,0.739442,1.029558,NA,0.0517447073586831,0.0406865311616249,0.150862537804978
"814",29,"Did not complete high school",3,10,23,9.3,1.103724,1.035276,NA,0.29359137121906,0.250716602650721,0.213043376128119
"815",52,"Did not complete high school",17,4,73,8.7,1.054266,5.296734,NA,0.0204681616344355,0.0128222656950179,0.200103503133251
"816",24,"Did not complete high school",1,0,20,4.1,0.32472,0.49528,NA,0.380905151869839,0.326936557635287,0.120141998018177
"817",33,"High school degree",8,13,27,9.8,1.645812,1.000188,NA,0.121320652468226,0.0811588815575284,0.224284794561537
"818",38,"High school degree",0,18,21,4.6,0.612444,0.353556,NA,0.182943604778234,0.216316444129665,0.127274196819662
"819",26,"Did not complete high school",0,2,15,5.4,0.38556,0.42444,NA,0.43634891341279,0.277697706098829,0.139435797002348
"820",26,"Did not complete high school",2,5,22,6.4,0.236544,1.171456,NA,0.272486173441989,0.243586968548947,0.155990731712526
"821",35,"Did not complete high school",16,0,37,17.2,4.212968,2.151032,NA,0.322910640795487,0.269612205778299,0.433667711732591
"822",43,"Did not complete high school",9,8,66,8.8,2.340624,3.467376,NA,0.181458939580627,0.0948322382190465,0.202218511407737
"823",45,"Some college",8,1,140,13.9,4.1839,15.2761,NA,0.692359985829709,0.8702196494666,0.33153763574231
"824",24,"Did not complete high school",5,1,46,3.8,0.529644,1.218356,NA,0.190555501840471,0.148780874640466,0.116030312744454
"825",44,"Some college",7,16,78,10.5,3.15315,5.03685,NA,0.258144912857903,0.248261679444897,0.240719879471011
"826",29,"High school degree",0,7,23,8,1.242,0.598,NA,0.514498689413868,0.549671158345981,0.185763039434584
"827",22,"High school degree",0,0,14,17.1,0.241794,2.152206,NA,0.701999834161095,0.718467762752122,0.430438062072136
"828",38,"Did not complete high school",16,8,37,8.6,0.082732,3.099268,NA,0.0108133459895521,0.00649061349404582,0.198005125485801
"829",46,"Did not complete high school",6,19,30,17.6,1.41504,3.86496,NA,0.193720764705047,0.433767613755612,0.446640081169066
"830",46,"College degree",7,16,73,1.1,0.555676,0.247324,NA,0.0331280205194353,0.0213581400506595,0.084251343295237
"831",32,"Did not complete high school",13,11,25,7.5,0.59625,1.27875,NA,0.0211468106301222,0.00998413523627858,0.176014277117858
"832",39,"Some college",16,10,126,6.8,1.405152,7.162848,NA,0.0166307958958532,0.0175882377853097,0.163048277810623
"833",40,"High school degree",15,19,138,4.1,1.222128,4.435872,NA,0.00730741085628833,0.00536010249653927,0.120141998018177
"834",47,"Did not complete high school",16,19,110,12.6,5.8212,8.0388,NA,0.145716002418872,0.109314734419713,0.294767428627967
"835",28,"Did not complete high school",10,1,42,8.6,1.04748,2.56452,NA,0.125758164757753,0.0443098516374079,0.198005125485801
"836",36,"Did not complete high school",19,8,45,12.1,0.920205,4.524795,NA,0.0114857883378119,0.00847335675188824,0.281274284360395
"837",41,"High school degree",13,1,93,14.7,9.542358,4.128642,NA,0.939299671283589,0.939483630665427,0.355271939089127
"838",31,"High school degree",12,8,44,9.6,1.867008,2.356992,NA,0.0805382525182212,0.0686676398013664,0.21973827701109
"839",39,"Did not complete high school",20,8,116,4.1,2.240076,2.515924,NA,0.00949415348266118,0.00449848701969255,0.120141998018177
"840",37,"Did not complete high school",4,10,24,14.2,0.419184,2.988816,NA,0.253442260099545,0.505627217533414,0.340345791526492
"841",35,"High school degree",11,1,62,32.4,9.702504,10.385496,NA,0.992448759236448,0.996295256555705,0.849882179399862
"842",35,"College degree",10,12,45,8.5,1.0404,2.7846,NA,0.0549102349598245,0.029253740393278,0.19592336268882
"843",51,"College degree",15,30,26,13.6,2.011984,1.524016,NA,0.0108346329612687,0.0124393138776025,0.32284587007031
"844",36,"Did not complete high school",5,2,27,7,0.72387,1.16613,NA,0.243440987445041,0.220707664633009,0.166672400022865
"845",23,"Did not complete high school",3,4,13,3.1,0.045539,0.357461,NA,0.175936717818206,0.31112098091758,0.106909689191686
"846",34,"Did not complete high school",12,15,32,2.7,0.239328,0.624672,NA,0.0105036658399514,0.0057164185706367,0.101986001870756
"847",32,"High school degree",12,11,116,5.7,4.026708,2.585292,NA,0.1436218639377,0.114885061220468,0.144241548322777
"848",48,"Did not complete high school",13,11,38,10.8,0.722304,3.381696,NA,0.0301374981044824,0.0325702625943738,0.248010417755233
"849",35,"High school degree",1,11,24,7.8,0.417456,1.454544,NA,0.269003451016994,0.378546496369732,0.181814378077261
"850",37,"Did not complete high school",20,13,41,12.9,0.89913,4.38987,NA,0.00639781291880923,0.0111731232851226,0.303041555782365
